domain,parameter,test_id,candidate_limit,current_limit,direction,unit,source_status,candidate_delta,candidate_delta_percent,tighten_or_loosen,total_dies,good_dies,violating_dies,simulated_yield,simulated_fail_rate,violation_rate,borderline_rate,risky_rate,false_fail_proxy,defective_proxy,objective_score,feasible,selection_status,die_policy,scope,notes,candidate_ir,candidate_thermal,current_ir,current_thermal
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,21.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,26.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,31.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,26.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,33.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.20833333333333334,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=26.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,26.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,12.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,10.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,0.20833333333333334,0.0,0.002083333333333326,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,12,12,0.5,0.5,0.5,0.375,0.75,0.041666666666666664,0.16666666666666666,0.19374999999999995,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,2.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.5,0.631578947368421,0.0,0.4166666666666667,0.3916666666666666,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,27.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.42105263157894735,0.0,0.4166666666666667,0.5249999999999999,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.3684210526315789,0.0,0.4166666666666667,0.5583333333333332,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,12.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,17.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,22.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,27.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,32.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,34.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.2631578947368421,0.0,0.4166666666666667,0.625,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,13.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,0.20833333333333334,0.0,0.002083333333333326,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,12,12,0.5,0.5,0.5,0.375,0.75,0.041666666666666664,0.16666666666666666,0.19374999999999995,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,21,3,0.875,0.125,0.125,0.5833333333333334,0.6666666666666666,0.0,0.5,0.40833333333333327,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,28.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.4583333333333333,0.5,0.0,0.5416666666666666,0.5499999999999999,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.45454545454545453,0.0,0.5416666666666666,0.5833333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.25,0.2727272727272727,0.0,0.5416666666666666,0.7166666666666666,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.25,0.2727272727272727,0.0,0.5416666666666666,0.7166666666666666,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,13.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,18.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,23.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,28.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,33.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,35.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.30434782608695654,0.0,0.5833333333333334,0.725,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,14.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,12.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,10.0,,JOINT,24,1,23,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.0,0.3333333333333333,0.0,-0.041666666666666664,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,4,20,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,1.0,0.20833333333333334,0.0,0.002083333333333326,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,12,12,0.5,0.5,0.5,0.375,0.75,0.041666666666666664,0.16666666666666666,0.19374999999999995,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,21,3,0.875,0.125,0.125,0.5833333333333334,0.6666666666666666,0.0,0.5,0.40833333333333327,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,29.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.4583333333333333,0.5,0.0,0.5416666666666666,0.5499999999999999,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.3181818181818182,0.0,0.5416666666666666,0.6833333333333332,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.09090909090909091,0.0,0.5416666666666666,0.85,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,22,2,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.045454545454545456,0.0,0.5416666666666666,0.8833333333333333,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,14.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,19.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,24.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,29.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,34.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,36.0,,JOINT,24,23,1,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08695652173913043,0.0,0.5833333333333334,0.8916666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,15.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.375,0.0,-0.056249999999999994,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,30.0,50.0,25.0,60.0
