domain,parameter,test_id,candidate_limit,current_limit,direction,unit,source_status,candidate_delta,candidate_delta_percent,tighten_or_loosen,total_dies,good_dies,violating_dies,simulated_yield,simulated_fail_rate,violation_rate,borderline_rate,risky_rate,false_fail_proxy,defective_proxy,objective_score,feasible,selection_status,die_policy,scope,notes,candidate_ir,candidate_thermal,current_ir,current_thermal
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,3,21,0.125,0.875,0.875,0.125,1.0,0.125,0.0,0.006249999999999995,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,6,18,0.25,0.75,0.75,0.25,1.0,0.0,0.0,0.04999999999999999,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,27.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,2.0,,JOINT,24,9,15,0.375,0.625,0.625,0.16666666666666666,0.4444444444444444,0.0,0.125,0.24166666666666667,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,27.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,12.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,17.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,22.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,27.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,32.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,27.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,34.0,,JOINT,24,9,15,0.375,0.625,0.625,0.125,0.3333333333333333,0.0,0.125,0.275,True,,ANY_VIOLATION,joint,candidate_ir=27.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,27.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,13.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,3,21,0.125,0.875,0.875,0.125,1.0,0.125,0.0,0.006249999999999995,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,6,18,0.25,0.75,0.75,0.25,1.0,0.0,0.0,0.04999999999999999,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,28.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,3.0,,JOINT,24,9,15,0.375,0.625,0.625,0.16666666666666666,0.4444444444444444,0.0,0.125,0.24166666666666667,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,28.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,11,13,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.20833333333333334,0.45454545454545453,0.0,0.20833333333333334,0.29166666666666663,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,11,13,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.125,0.2727272727272727,0.0,0.20833333333333334,0.3583333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,12,12,0.5,0.5,0.5,0.125,0.25,0.0,0.25,0.4,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,13.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,18.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,23.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,28.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,33.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,28.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,35.0,,JOINT,24,13,11,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.16666666666666666,0.3076923076923077,0.0,0.2916666666666667,0.4083333333333333,True,,ANY_VIOLATION,joint,candidate_ir=28.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,28.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,14.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,12.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,10.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,3,21,0.125,0.875,0.875,0.125,1.0,0.125,0.0,0.006249999999999995,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,6,18,0.25,0.75,0.75,0.25,1.0,0.0,0.0,0.04999999999999999,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,29.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,4.0,,JOINT,24,9,15,0.375,0.625,0.625,0.16666666666666666,0.4444444444444444,0.0,0.125,0.24166666666666667,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,29.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,11,13,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.20833333333333334,0.45454545454545453,0.0,0.20833333333333334,0.29166666666666663,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,14,10,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.25,0.42857142857142855,0.0,0.3333333333333333,0.38333333333333336,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,15,9,0.625,0.375,0.375,0.25,0.4,0.0,0.375,0.425,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.4375,0.0,0.4166666666666667,0.43333333333333324,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.375,0.0,0.4166666666666667,0.4666666666666666,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,65.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,14.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3125,0.0,0.4166666666666667,0.49999999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=70.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,70.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,19.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3125,0.0,0.4166666666666667,0.49999999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=75.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,75.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,24.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3125,0.0,0.4166666666666667,0.49999999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=80.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,80.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,29.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3125,0.0,0.4166666666666667,0.49999999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=85.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,85.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,34.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3125,0.0,0.4166666666666667,0.49999999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=90.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,90.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,29.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,36.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3125,0.0,0.4166666666666667,0.49999999999999994,True,,ANY_VIOLATION,joint,candidate_ir=29.0;candidate_thermal=92.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,29.0,92.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,15.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=50.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,30.0,50.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,13.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=52.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,30.0,52.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,11.0,,JOINT,24,0,24,0.0,1.0,1.0,0.0,0.0,0.25,0.0,-0.0375,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=54.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,30.0,54.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,3,21,0.125,0.875,0.875,0.125,1.0,0.125,0.0,0.006249999999999995,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=56.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,30.0,56.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,6,18,0.25,0.75,0.75,0.25,1.0,0.0,0.0,0.04999999999999999,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=58.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=TIGHTER,30.0,58.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,5.0,,JOINT,24,9,15,0.375,0.625,0.625,0.16666666666666666,0.4444444444444444,0.0,0.125,0.24166666666666667,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=60.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=CURRENT,30.0,60.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,6.0,,JOINT,24,11,13,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.20833333333333334,0.45454545454545453,0.0,0.20833333333333334,0.29166666666666663,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=61.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,30.0,61.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,7.0,,JOINT,24,16,8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.4166666666666667,0.39999999999999997,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=62.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,30.0,62.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,8.0,,JOINT,24,17,7,0.7083333333333334,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.47058823529411764,0.0,0.4583333333333333,0.4416666666666667,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=63.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,30.0,63.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,9.0,,JOINT,24,18,6,0.75,0.25,0.25,0.3333333333333333,0.4444444444444444,0.0,0.5,0.48333333333333334,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=64.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,30.0,64.0,25.0,60.0
core,ir_drop+thermal,T_IR_DROP_MV+T_THERMAL_C,30.0,25.0,JOINT_OR,mV+°C,SOURCE_CONFIRMED,10.0,,JOINT,24,19,5,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.25,0.3157894736842105,0.0,0.5416666666666666,0.5916666666666666,True,,ANY_VIOLATION,joint,candidate_ir=30.0;candidate_thermal=65.0;current_ir=25.0;current_thermal=60.0;ir_class=LOOSER;thermal_class=LOOSER,30.0,65.0,25.0,60.0
