"production_month","lot_id","die_id","parameter","parameter_display","candidate_limit","simulated_yield","safety_status","eligible","in_policy_gate_set","ml_score","ml_rank","is_current","is_selected","model_used","decision"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","IDDQ","IDDQ",45,,"NOT_IN_GATE_SET",false,false,0.0022936835885047913,10,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",200,1,"PASS",true,true,1.0167534351348877,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",170,1,"PASS",true,true,0.9392862915992737,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",150,0.7916666666666666,"PASS",true,true,0.7795698642730713,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",140,0.6666666666666666,"PASS",true,true,0.4983888566493988,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",130,0.2083333333333333,"PASS",true,true,0.23961082100868225,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",120,0,"PASS",true,true,0.07632261514663696,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",90,,"NOT_IN_GATE_SET",false,false,-0.015507541596889496,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",100,,"NOT_IN_GATE_SET",false,false,-0.0170803964138031,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","SUPPLY_CURRENT","SUPPLY_CURRENT",110,,"NOT_IN_GATE_SET",false,false,-0.020218946039676666,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",10,1,"PASS",true,true,0.9719255566596985,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",8,0.875,"PASS",true,true,0.8822410106658936,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",7,0.6666666666666666,"PASS",true,true,0.7601919174194336,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",6,0.125,"PASS",true,true,0.3517134487628937,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",5.5,0.0833333333333333,"PASS",true,true,0.17929607629776,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",5,0,"PASS",true,true,0.10533960163593292,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",3.5,,"NOT_IN_GATE_SET",false,false,0.011010084301233292,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",4,,"NOT_IN_GATE_SET",false,false,0.010733164846897125,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","CONTACT_RESISTANCE","CONTACT_RESISTANCE",4.5,,"NOT_IN_GATE_SET",false,false,0.009361021220684052,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",25,0.9583333333333334,"PASS",true,true,0.8818213939666748,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",20,0.75,"PASS",true,true,0.6315332055091858,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",18,0.375,"PASS",true,true,0.39617055654525757,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",16,0.0416666666666666,"PASS",true,true,0.16278743743896484,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",15,0,"PASS",true,true,0.08807574957609177,5,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",14,,"NOT_IN_GATE_SET",false,false,-0.0005246177315711975,6,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",11,,"NOT_IN_GATE_SET",false,false,-0.0029258951544761658,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",12,,"NOT_IN_GATE_SET",false,false,-0.003962032496929169,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","INTERCONNECT_RESISTANCE","INTERCONNECT_RESISTANCE",13,,"NOT_IN_GATE_SET",false,false,-0.00396767258644104,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",50,1,"PASS",true,true,0.9357576370239258,1,false,true,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",40,0.9583333333333334,"PASS",true,true,0.9049167037010193,2,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",35,0.9166666666666666,"PASS",true,true,0.8219873905181885,3,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",30,0.4166666666666667,"PASS",true,true,0.4498252868652344,4,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",28,0.125,"PASS",true,true,0.28863006830215454,5,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",25,0,"PASS",true,true,0.09365077316761017,6,true,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",18,,"NOT_IN_GATE_SET",false,false,-0.013513006269931793,7,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",20,,"NOT_IN_GATE_SET",false,false,-0.016438279300928116,8,false,false,"unified_parameter_gru_v1","RECOMMEND"
"2026-03","DTL_NORM_001","DTL_NORM_001_D001","ON_RESISTANCE","ON_RESISTANCE",22,,"NOT_IN_GATE_SET",false,false,-0.01895337551832199,9,false,false,"unified_parameter_gru_v1","RECOMMEND"
